181,23,idxs,,,,,,,,,,,,,,,,,,,,,181
96,7.896,5.264,3.948,2.6292,1.9712,1.5792,1.1284,0.7896,0.5264,0.3948,0.26292,0.19712,0.15792,0.11284,0.07896,0.05264,0.03948,0.026292,0.019712,0.015792,0.011284,0.008764,0.007896
97,7.7,5.124,3.864,2.5704,1.9264,1.5428,1.1004,0.77,0.5152,0.3864,0.25704,0.19264,0.15428,0.11004,0.077,0.05152,0.03864,0.025704,0.019264,0.015428,0.011004,0.008568,0.0077
98,7.532,5.012,3.78,2.5116,1.8844,1.5064,1.0752,0.7532,0.5012,0.378,0.25116,0.18844,0.15064,0.10752,0.07532,0.05012,0.0378,0.025116,0.018844,0.015064,0.010752,0.008372,0.007532
99,7.364,4.9,3.696,2.4556,1.8424,1.4728,1.0528,0.7364,0.49,0.3696,0.24556,0.18424,0.14728,0.10528,0.07364,0.049,0.03696,0.024556,0.018424,0.014728,0.010528,0.008176,0.007364
100,7.196,4.788,3.612,2.3996,1.8004,1.4392,1.0276,0.7196,0.4788,0.3612,0.23996,0.18004,0.14392,0.10276,0.07196,0.04788,0.03612,0.023996,0.018004,0.014392,0.010276,0.008008,0.007196
101,7.056,4.704,3.528,2.3492,1.7612,1.4084,1.008,0.7056,0.4704,0.3528,0.23492,0.17612,0.14084,0.1008,0.07056,0.04704,0.03528,0.023492,0.017612,0.014084,0.01008,0.00784,0.007056
102,6.888,4.592,3.444,2.2988,1.7248,1.3804,0.9856,0.6888,0.4592,0.3444,0.22988,0.17248,0.13804,0.09856,0.06888,0.04592,0.03444,0.022988,0.017248,0.013804,0.009856,0.007672,0.006888
103,6.748,4.508,3.388,2.2512,1.6884,1.3496,0.966,0.6748,0.4508,0.3388,0.22512,0.16884,0.13496,0.0966,0.06748,0.04508,0.03388,0.022512,0.016884,0.013496,0.00966,0.007504,0.006748
104,6.608,4.424,3.304,2.2064,1.6548,1.3244,0.9464,0.6608,0.4424,0.3304,0.22064,0.16548,0.13244,0.09464,0.06608,0.04424,0.03304,0.022064,0.016548,0.013244,0.009464,0.007364,0.006608
105,6.496,4.312,3.248,2.1616,1.6212,1.2964,0.9268,0.6496,0.4312,0.3248,0.21616,0.16212,0.12964,0.09268,0.06496,0.04312,0.03248,0.021616,0.016212,0.012964,0.009268,0.007196,0.006496
106,6.356,4.228,3.192,2.1196,1.5904,1.2712,0.9072,0.6356,0.4228,0.3192,0.21196,0.15904,0.12712,0.09072,0.06356,0.04228,0.03192,0.021196,0.015904,0.012712,0.009072,0.007056,0.006356
107,6.244,4.144,3.108,2.0776,1.5596,1.246,0.8904,0.6244,0.4144,0.3108,0.20776,0.15596,0.1246,0.08904,0.06244,0.04144,0.03108,0.020776,0.015596,0.01246,0.008904,0.006916,0.006244
108,6.104,4.088,3.052,2.0384,1.5288,1.2236,0.8736,0.6104,0.4088,0.3052,0.20384,0.15288,0.12236,0.08736,0.06104,0.04088,0.03052,0.020384,0.015288,0.012236,0.008736,0.006804,0.006104
109,5.992,4.004,2.996,1.9992,1.5008,1.2012,0.8568,0.5992,0.4004,0.2996,0.19992,0.15008,0.12012,0.08568,0.05992,0.04004,0.02996,0.019992,0.015008,0.012012,0.008568,0.006664,0.005992
110,5.88,3.92,2.94,1.9628,1.4728,1.1788,0.8428,0.588,0.392,0.294,0.19628,0.14728,0.11788,0.08428,0.0588,0.0392,0.0294,0.019628,0.014728,0.011788,0.008428,0.006552,0.00588
111,5.796,3.864,2.884,1.9292,1.4448,1.1564,0.826,0.5796,0.3864,0.2884,0.19292,0.14448,0.11564,0.0826,0.05796,0.03864,0.02884,0.019292,0.014448,0.011564,0.00826,0.00644,0.005796
112,5.684,3.78,2.828,1.8928,1.4196,1.1368,0.812,0.5684,0.378,0.2828,0.18928,0.14196,0.11368,0.0812,0.05684,0.0378,0.02828,0.018928,0.014196,0.011368,0.00812,0.0063,0.005684
113,5.572,3.724,2.7916,1.862,1.3972,1.1172,0.798,0.5572,0.3724,0.27916,0.1862,0.13972,0.11172,0.0798,0.05572,0.03724,0.027916,0.01862,0.013972,0.011172,0.00798,0.006216,0.005572
114,5.488,3.668,2.744,1.8284,1.372,1.0976,0.784,0.5488,0.3668,0.2744,0.18284,0.1372,0.10976,0.0784,0.05488,0.03668,0.02744,0.018284,0.01372,0.010976,0.00784,0.006104,0.005488
115,5.404,3.612,2.6992,1.8004,1.3496,1.0808,0.77,0.5404,0.3612,0.26992,0.18004,0.13496,0.10808,0.077,0.05404,0.03612,0.026992,0.018004,0.013496,0.010808,0.0077,0.005992,0.005404
116,5.32,3.528,2.6544,1.7696,1.3272,1.0612,0.7588,0.532,0.3528,0.26544,0.17696,0.13272,0.10612,0.07588,0.0532,0.03528,0.026544,0.017696,0.013272,0.010612,0.007588,0.005908,0.00532
117,5.236,3.472,2.6124,1.7416,1.3048,1.0444,0.7476,0.5236,0.3472,0.26124,0.17416,0.13048,0.10444,0.07476,0.05236,0.03472,0.026124,0.017416,0.013048,0.010444,0.007476,0.005796,0.005236
118,5.152,3.416,2.5704,1.7136,1.2852,1.0276,0.7336,0.5152,0.3416,0.25704,0.17136,0.12852,0.10276,0.07336,0.05152,0.03416,0.025704,0.017136,0.012852,0.010276,0.007336,0.005712,0.005152
119,5.068,3.388,2.5312,1.6884,1.2656,1.0136,0.7224,0.5068,0.3388,0.25312,0.16884,0.12656,0.10136,0.07224,0.05068,0.03388,0.025312,0.016884,0.012656,0.010136,0.007224,0.005628,0.005068
120,4.984,3.332,2.492,1.6604,1.246,0.9968,0.7112,0.4984,0.3332,0.2492,0.16604,0.1246,0.09968,0.07112,0.04984,0.03332,0.02492,0.016604,0.01246,0.009968,0.007112,0.005544,0.004984
121,4.9,3.276,2.4556,1.638,1.2264,0.9828,0.7028,0.49,0.3276,0.24556,0.1638,0.12264,0.09828,0.07028,0.049,0.03276,0.024556,0.01638,0.012264,0.009828,0.007028,0.00546,0.0049
122,4.844,3.22,2.4192,1.6128,1.2096,0.9688,0.6916,0.4844,0.322,0.24192,0.16128,0.12096,0.09688,0.06916,0.04844,0.0322,0.024192,0.016128,0.012096,0.009688,0.006916,0.005376,0.004844
123,4.76,3.192,2.3856,1.5904,1.1928,0.9548,0.6804,0.476,0.3192,0.23856,0.15904,0.11928,0.09548,0.06804,0.0476,0.03192,0.023856,0.015904,0.011928,0.009548,0.006804,0.005292,0.00476
124,4.704,3.136,2.352,1.568,1.176,0.9408,0.672,0.4704,0.3136,0.2352,0.1568,0.1176,0.09408,0.0672,0.04704,0.03136,0.02352,0.01568,0.01176,0.009408,0.00672,0.005236,0.004704
