280,34, idxs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.7,2.0804,2.0272,1.9816,1.9488,1.8668,1.8108,1.7296,1.6904,1.722,1.8057,1.9762,2.0787,2.1605,2.4214,2.6468,2.8532,3.2816,3.8584,4.2028,4.4352,4.676,4.7768,4.7376,4.634,4.3792,4.1076,3.864,3.4244,2.9204,1.8833,1.2981,0.6986,0.30652,0.30652
6.8,2.0804,2.0272,1.9818,1.9488,1.867,1.811,1.7298,1.6906,1.722,1.8049,1.9746,2.0765,2.1571,2.417,2.641,2.8448,3.2704,3.8416,4.1832,4.4128,4.648,4.7432,4.6984,4.592,4.3288,4.0544,3.808,3.3656,2.8616,1.8295,1.2471,0.6664,0.2931,0.2931
6.9,2.0804,2.0272,1.9821,1.9488,1.8673,1.8113,1.7301,1.6909,1.722,1.804,1.9729,2.0742,2.1538,2.4125,2.6351,2.8364,3.2592,3.8248,4.1636,4.3904,4.62,4.7096,4.6592,4.55,4.2784,4.0012,3.752,3.3068,2.8028,1.7758,1.1962,0.6342,0.27969,0.27969
7,2.0804,2.0272,1.9824,1.9488,1.8676,1.8116,1.7304,1.6912,1.722,1.8032,1.9712,2.072,2.1504,2.408,2.6292,2.828,3.248,3.808,4.144,4.368,4.592,4.676,4.62,4.508,4.228,3.948,3.696,3.248,2.744,1.722,1.1452,0.602,0.26628,0.26628
7.1,2.0804,2.0275,1.9827,1.9494,1.8682,1.8122,1.731,1.6915,1.7217,1.8029,1.9695,2.0695,2.1473,2.4041,2.6239,2.8213,3.2368,3.7912,4.1244,4.3456,4.564,4.6452,4.5836,4.466,4.1804,3.9004,3.6456,3.1982,2.6944,1.6811,1.1091,0.5838,0.25726,0.25726
7.2,2.0804,2.0278,1.983,1.9499,1.8687,1.8127,1.7315,1.6918,1.7214,1.8026,1.9678,2.067,2.1442,2.4002,2.6186,2.8146,3.2256,3.7744,4.1048,4.3232,4.536,4.6144,4.5472,4.424,4.1328,3.8528,3.5952,3.1483,2.6449,1.6402,1.073,0.5656,0.24825,0.24825
7.3,2.0804,2.028,1.9832,1.9505,1.8693,1.8133,1.7321,1.692,1.7212,1.8024,1.9662,2.0644,2.1412,2.3962,2.6132,2.8078,3.2144,3.7576,4.0852,4.3008,4.508,4.5836,4.5108,4.382,4.0852,3.8052,3.5448,3.0985,2.5953,1.5994,1.0368,0.5474,0.23923,0.23923
7.4,2.0804,2.0283,1.9835,1.951,1.8698,1.8138,1.7326,1.6923,1.7209,1.8021,1.9645,2.0619,2.1381,2.3923,2.6079,2.8011,3.2032,3.7408,4.0656,4.2784,4.48,4.5528,4.4744,4.34,4.0376,3.7576,3.4944,3.0486,2.5458,1.5585,1.0007,0.5292,0.23022,0.23022
7.5,2.0804,2.0286,1.9838,1.9516,1.8704,1.8144,1.7332,1.6926,1.7206,1.8018,1.9628,2.0594,2.135,2.3884,2.6026,2.7944,3.192,3.724,4.046,4.256,4.452,4.522,4.438,4.298,3.99,3.71,3.444,2.9988,2.4962,1.5176,0.9646,0.511,0.2212,0.2212
7.6,2.0804,2.0289,1.9841,1.9522,1.871,1.815,1.7338,1.6929,1.7203,1.8015,1.9611,2.0569,2.1319,2.3845,2.5973,2.7877,3.1808,3.7072,4.0264,4.2336,4.424,4.4912,4.4016,4.256,3.9424,3.6624,3.3936,2.949,2.4466,1.4767,0.92848,0.4928,0.21218,0.21218
7.7,2.0804,2.0292,1.9844,1.9527,1.8715,1.8155,1.7343,1.6932,1.72,1.8012,1.9594,2.0544,2.1288,2.3806,2.592,2.781,3.1696,3.6904,4.0068,4.2112,4.396,4.4604,4.3652,4.214,3.8948,3.6148,3.3432,2.8991,2.3971,1.4358,0.89236,0.4746,0.20317,0.20317
7.8,2.0804,2.0294,1.9846,1.9533,1.8721,1.8161,1.7349,1.6934,1.7198,1.801,1.9578,2.0518,2.1258,2.3766,2.5866,2.7742,3.1584,3.6736,3.9872,4.1888,4.368,4.4296,4.3288,4.172,3.8472,3.5672,3.2928,2.8493,2.3475,1.395,0.85624,0.4564,0.19415,0.19415
7.9,2.0804,2.0297,1.9849,1.9538,1.8726,1.8166,1.7354,1.6937,1.7195,1.8007,1.9561,2.0493,2.1227,2.3727,2.5813,2.7675,3.1472,3.6568,3.9676,4.1664,4.34,4.3988,4.2924,4.13,3.7996,3.5196,3.2424,2.7994,2.298,1.3541,0.82012,0.4382,0.18514,0.18514
8,2.0804,2.03,1.9852,1.9544,1.8732,1.8172,1.736,1.694,1.7192,1.8004,1.9544,2.0468,2.1196,2.3688,2.576,2.7608,3.136,3.64,3.948,4.144,4.312,4.368,4.256,4.088,3.752,3.472,3.192,2.7496,2.2484,1.3132,0.784,0.42,0.17612,0.17612
8.1,2.0807,2.0303,1.9855,1.9547,1.8735,1.8175,1.7366,1.6946,1.7192,1.7998,1.953,2.0446,2.1168,2.3649,2.571,2.753,3.1248,3.626,3.9284,4.1216,4.2868,4.3372,4.2224,4.0516,3.7128,3.4272,3.1483,2.7059,2.207,1.2754,0.7616,0.4088,0.16999,0.16999
