289,10,idxs
92,3.41,2.76,2.43,1.95,1.47,1.31,2.2,2.09,2.59,1.14
93,3.38,2.72,2.39,1.9,1.43,1.29,2.19,2.09,2.61,1.12
94,3.35,2.67,2.36,1.86,1.39,1.28,2.18,2.09,2.63,1.09
95,3.31,2.62,2.32,1.81,1.35,1.26,2.17,2.09,2.65,1.07
96,3.28,2.57,2.29,1.76,1.32,1.26,2.16,2.08,2.66,1.05
97,3.25,2.52,2.25,1.72,1.29,1.25,2.16,2.08,2.68,1.03
98,3.22,2.48,2.22,1.67,1.26,1.25,2.15,2.08,2.69,1.02
99,3.18,2.43,2.18,1.63,1.23,1.24,2.14,2.07,2.71,1
100,3.15,2.38,2.15,1.59,1.2,1.24,2.13,2.07,2.72,0.99
101,3.12,2.34,2.11,1.55,1.18,1.24,2.12,2.06,2.73,0.98
102,3.09,2.29,2.08,1.51,1.16,1.24,2.11,2.06,2.73,0.97
103,3.06,2.25,2.04,1.47,1.14,1.25,2.1,2.06,2.74,0.97
104,3.03,2.21,2,1.43,1.12,1.25,2.09,2.05,2.74,0.97
105,3,2.16,1.97,1.4,1.1,1.26,2.09,2.05,2.74,0.97
106,2.98,2.12,1.93,1.36,1.09,1.26,2.08,2.04,2.73,0.97
107,2.95,2.08,1.89,1.33,1.08,1.27,2.08,2.03,2.73,0.97
108,2.92,2.04,1.86,1.3,1.07,1.28,2.07,2.03,2.72,0.98
109,2.9,2,1.82,1.27,1.06,1.28,2.07,2.02,2.7,0.99
110,2.87,1.97,1.78,1.24,1.05,1.29,2.06,2.02,2.69,1
111,2.84,1.93,1.74,1.21,1.05,1.3,2.06,2.01,2.67,1.01
112,2.82,1.89,1.7,1.18,1.04,1.31,2.07,2,2.64,1.02
113,2.8,1.86,1.66,1.15,1.04,1.32,2.07,2,2.62,1.04
114,2.77,1.82,1.63,1.13,1.04,1.33,2.07,1.99,2.59,1.06
115,2.75,1.79,1.59,1.1,1.03,1.34,2.07,1.98,2.57,1.08
116,2.73,1.76,1.55,1.08,1.04,1.35,2.08,1.97,2.54,1.1
117,2.71,1.73,1.51,1.06,1.04,1.36,2.09,1.97,2.51,1.13
118,2.69,1.7,1.47,1.04,1.04,1.37,2.1,1.96,2.47,1.15
119,2.67,1.67,1.43,1.02,1.05,1.38,2.11,1.95,2.44,1.18
120,2.65,1.64,1.4,1,1.05,1.39,2.12,1.94,2.41,1.21
121,2.64,1.62,1.36,0.99,1.06,1.4,2.13,1.93,2.38,1.24
122,2.62,1.59,1.32,0.97,1.06,1.41,2.14,1.92,2.34,1.27
123,2.6,1.57,1.29,0.96,1.07,1.42,2.16,1.92,2.31,1.31
124,2.59,1.54,1.25,0.95,1.08,1.43,2.17,1.91,2.28,1.34
125,2.57,1.52,1.22,0.94,1.09,1.44,2.19,1.9,2.25,1.38
126,2.56,1.5,1.19,0.93,1.1,1.45,2.2,1.89,2.22,1.42
127,2.55,1.48,1.15,0.92,1.12,1.47,2.22,1.89,2.2,1.46
128,2.53,1.46,1.12,0.91,1.13,1.48,2.23,1.88,2.17,1.5
129,2.52,1.44,1.09,0.91,1.14,1.49,2.25,1.88,2.15,1.54
130,2.51,1.43,1.06,0.9,1.16,1.5,2.26,1.87,2.13,1.58
131,2.5,1.41,1.04,0.9,1.17,1.52,2.27,1.87,2.11,1.63
132,2.49,1.4,1.01,0.9,1.19,1.53,2.29,1.87,2.1,1.67
133,2.48,1.39,0.98,0.9,1.21,1.55,2.3,1.87,2.09,1.72
134,2.47,1.38,0.96,0.9,1.23,1.56,2.31,1.88,2.08,1.76
135,2.46,1.37,0.94,0.9,1.24,1.58,2.33,1.88,2.07,1.81
136,2.46,1.36,0.92,0.91,1.27,1.6,2.34,1.89,2.07,1.86
137,2.45,1.35,0.9,0.91,1.29,1.61,2.35,1.9,2.06,1.91
138,2.44,1.34,0.88,0.92,1.31,1.63,2.36,1.91,2.07,1.95
139,2.44,1.34,0.87,0.92,1.33,1.65,2.37,1.92,2.07,2
140,2.43,1.33,0.85,0.93,1.35,1.67,2.38,1.94,2.08,2.05
141,2.43,1.33,0.84,0.94,1.37,1.69,2.38,1.96,2.09,2.1
142,2.42,1.32,0.83,0.95,1.4,1.71,2.39,1.98,2.11,2.15
143,2.42,1.32,0.82,0.96,1.42,1.73,2.4,2,2.13,2.2
144,2.41,1.32,0.82,0.97,1.45,1.76,2.41,2.03,2.16,2.25
145,2.41,1.32,0.81,0.98,1.47,1.78,2.42,2.06,2.18,2.3
146,2.41,1.32,0.81,1,1.5,1.8,2.43,2.09,2.22,2.35
147,2.4,1.32,0.81,1.01,1.52,1.83,2.43,2.13,2.26,2.4
148,2.4,1.33,0.81,1.03,1.55,1.85,2.44,2.17,2.31,2.45
149,2.4,1.33,0.81,1.04,1.58,1.87,2.45,2.21,2.36,2.5
150,2.4,1.33,0.82,1.06,1.6,1.9,2.46,2.25,2.41,2.55
151,2.4,1.34,0.82,1.08,1.63,1.93,2.48,2.3,2.48,2.59
152,2.4,1.34,0.83,1.09,1.66,1.95,2.49,2.34,2.55,2.64
153,2.39,1.35,0.84,1.11,1.68,1.98,2.5,2.39,2.62,2.69
154,2.39,1.35,0.85,1.13,1.71,2,2.52,2.45,2.71,2.73
155,2.39,1.36,0.85,1.15,1.74,2.03,2.54,2.5,2.79,2.77
156,2.39,1.37,0.87,1.17,1.76,2.06,2.55,2.56,2.89,2.83
157,2.39,1.37,0.88,1.18,1.79,2.08,2.57,2.61,2.99,2.86
158,2.39,1.38,0.89,1.2,1.81,2.11,2.59,2.67,3.1,2.91
159,2.39,1.39,0.9,1.22,1.84,2.13,2.61,2.73,3.21,2.94
160,2.39,1.39,0.92,1.24,1.86,2.16,2.64,2.79,3.32,2.97
161,2.39,1.4,0.93,1.26,1.89,2.18,2.66,2.84,3.45,3.02
162,2.39,1.41,0.95,1.27,1.91,2.21,2.68,2.9,3.57,3.05
163,2.4,1.41,0.96,1.29,1.93,2.23,2.71,2.96,3.69,3.08
164,2.4,1.42,0.98,1.31,1.96,2.26,2.73,3.02,3.82,3.11
165,2.4,1.43,0.99,1.32,1.98,2.28,2.76,3.08,3.95,3.16
166,2.4,1.44,1,1.34,2,2.3,2.78,3.13,4.07,3.19
167,2.4,1.44,1.02,1.35,2.02,2.32,2.81,3.18,4.2,3.22
168,2.4,1.45,1.03,1.37,2.03,2.34,2.83,3.23,4.32,3.25
169,2.4,1.45,1.04,1.38,2.05,2.36,2.85,3.28,4.43,3.25
170,2.4,1.46,1.06,1.39,2.07,2.37,2.88,3.33,4.55,3.28
171,2.4,1.46,1.07,1.4,2.08,2.39,2.9,3.37,4.65,3.3
172,2.4,1.47,1.08,1.41,2.09,2.4,2.92,3.4,4.75,3.33
173,2.4,1.47,1.09,1.42,2.1,2.41,2.93,3.44,4.84,3.33
174,2.4,1.48,1.09,1.43,2.11,2.42,2.95,3.47,4.92,3.36
175,2.4,1.48,1.1,1.44,2.12,2.43,2.96,3.5,4.99,3.36
176,2.4,1.48,1.11,1.44,2.13,2.44,2.97,3.52,5.04,3.36
177,2.4,1.48,1.11,1.45,2.13,2.45,2.98,3.53,5.09,3.39
178,2.4,1.49,1.11,1.45,2.14,2.45,2.99,3.55,5.12,3.39
179,2.4,1.49,1.12,1.45,2.14,2.45,2.99,3.55,5.14,3.39
180,2.4,1.49,1.12,1.45,2.14,2.46,3,3.56,5.16,3.39
