#Energy(eV),Intensity(a.u.)0mTorr,Intensity(a.u.)2mTorr,Intensity(a.u.)9.5mTorr, #E(MeV) ,0mTorr,2mTorr,9.5mTorr
4.156,3046.75,2217.5,924.4,,,,
4.1512,3094.125,2248.83333333333,899.8,,,,
4.1464,3063.375,2227.66666666667,932.4,,,,
4.1416,3072.5,2232,904.4,,,,
4.1368,3054.25,2244.66666666667,892.4,,,,
4.132,3074.75,2205.16666666667,889.4,,,,
4.1272,3045.125,2253.66666666667,875.8,,,,
4.1224,3065,2184.16666666667,885.8,,,,
4.1176,3065.625,2250,900,,,,
4.1128,3105.75,2230.16666666667,904.8,,,,
4.108,3052.125,2238.66666666667,886.6,,,,
4.1032,3072.75,2225.33333333333,905.8,,,,
4.0984,3052.375,2259.16666666667,887.2,,,,
4.0936,3067,2234.66666666667,914.4,,,,
4.0888,3062.75,2207.5,904.4,,,,
4.084,3044.875,2198.66666666667,907.8,,,,
4.0792,3071.375,2282,924.2,,,,
4.0744,3094.125,2206.16666666667,904.4,,,,
4.0696,3073.875,2225.66666666667,906,,,,
4.0648,3146.5,2222.5,929.6,,,,
4.06,3059.25,2276,929,,,,
4.0552,3066.875,2210.83333333333,939.2,,,,
4.0504,3081.625,2199.66666666667,909.2,,,,
4.0456,3046.125,2243,868.6,,,,
4.0408,3096.625,2259.33333333333,923.4,,,,
4.036,3072.375,2245,892.8,,,,
4.0312,3068.75,2256.16666666667,884.6,,,,
4.0264,3048.375,2221.66666666667,917.4,,,,
4.0216,3046.875,2259,894.2,,,,
4.0168,3106,2211.66666666667,913.6,,,,
4.012,3072.875,2234,940.4,,,,
4.0072,3102,2250.66666666667,904.8,,,,
4.0024,3050.125,2239.33333333333,923,,,,
3.9976,3047.625,2201.33333333333,917.6,,,,
3.9928,3042.375,2212.66666666667,909.2,,,,
3.988,3053.875,2209.33333333333,936.8,,,,
3.9832,3104.625,2209.5,910,,,,
3.9784,3070.5,2254.66666666667,937.8,,,,
3.9736,3075.5,2208.66666666667,877,,,,
3.9688,3098.25,2187.83333333333,935.6,,,,
3.964,3109.5,2251.33333333333,953.2,,,,
3.9592,3077.875,2225.33333333333,904.2,,,,
3.9544,3045.25,2255.66666666667,911.2,,,,
3.9496,3086.5,2249.16666666667,921.6,,,,
3.9448,3101.75,2207.5,917,,,,
3.94,3092,2244.16666666667,916.4,,,,
3.9352,3045.5,2282.16666666667,947.8,,,,
3.9304,3023.125,2237.16666666667,910,,,,
3.9256,3044.625,2233,950.8,,,,
3.9208,3096.25,2207.16666666667,920,,,,
3.916,3034.875,2255.66666666667,956.4,,,,
3.9112,3076,2235,911.6,,,,
3.9064,3045,2203.16666666667,902.8,,,,
3.9016,3068.625,2253.83333333333,906,,,,
3.8968,3071.375,2268.5,940,,,,
3.892,3073.375,2264.16666666667,927.4,,,,
3.8872,3072.875,2222.83333333333,890,,,,
3.8824,3032.5,2262.16666666667,905.6,,,,
3.8776,3084.75,2270.83333333333,918,,,,
3.8728,3021.125,2196.83333333333,935.4,,,,
3.868,3043.75,2261,958.8,,,,
3.8632,3066.5,2216.5,915.4,,,,
3.8584,3047.5,2262.33333333333,938.4,,,,
3.8536,3064.125,2289.5,929.8,,,,
3.8488,3065.5,2246.5,899.2,,,,
3.844,3071.125,2221,947,,,,
3.8392,3142.375,2278.83333333333,956,,,,
3.8344,3021.375,2260.16666666667,917,,,,
3.8296,3104.375,2277.83333333333,915,,,,
3.8248,3091,2229.5,964.8,,,,
3.82,3032.25,2271.66666666667,947.4,,,,
3.8152,3082.75,2271,907.8,,,,
3.8104,3059.625,2249.83333333333,928.6,,,,
3.8056,3075.625,2230.66666666667,914,,,,
3.8008,3060.25,2228.83333333333,962.6,,,,
3.796,3073.375,2242,910,,,,
3.7912,3088.75,2265.83333333333,931.6,,,,
3.7864,3023.625,2288.66666666667,923.2,,,,
3.7816,3083.5,2247.33333333333,926.8,,,,
3.7768,3075,2281.5,926.8,,,,
3.772,3076.625,2228.83333333333,895.4,,,,
3.7672,3085,2189.33333333333,950.6,,,,
3.7624,3041.625,2294.5,945.4,,,,
3.7576,3052.375,2246.5,934.6,,,,
3.7528,3015.375,2199.66666666667,919,,,,
3.748,3047.875,2224.83333333333,941.6,,,,
3.7432,3062.25,2233.83333333333,959.4,,,,
3.7384,3059.875,2201.83333333333,912.8,,,,
3.7336,3063.25,2246,939.4,,,,
3.7288,3037.5,2221.83333333333,926.6,,,,
3.724,3074,2255.83333333333,936,,,,
3.7192,3065.5,2261.16666666667,931,,,,
3.7144,3084.75,2245.5,945.4,,,,
3.7096,3105.75,2230.16666666667,951,,,,
3.7048,3059.5,2305.83333333333,966.4,,,,
3.7,3066.125,2226.66666666667,942.2,,,,
3.6952,3075.25,2255.66666666667,925,,,,
3.6904,3092.625,2242.66666666667,934.4,,,,
3.6856,3104.5,2299.66666666667,930.6,,,,
3.6808,3071.125,2222.5,942.8,,,,
3.676,3153.5,2237,946.6,,,,
3.6712,3075.125,2307.33333333333,977.2,,,,
3.6664,3056.625,2229.16666666667,917.6,,,,
3.6616,3108.875,2220,946.2,,,,
3.6568,3110.75,2237.33333333333,968.6,,,,
3.652,3125.5,2208.33333333333,923,,,,
3.6472,3056.25,2272.33333333333,954,,,,
3.6424,3092.625,2269.33333333333,942.8,,,,
3.6376,3117.375,2267.16666666667,945.4,,,,
3.6328,3071.875,2266.83333333333,938.2,,,,
3.628,3074.25,2254.83333333333,945.4,,,,
3.6232,3047.625,2253.83333333333,956.6,,,,
3.6184,3083.625,2261.83333333333,944.8,,,,
3.6136,3095.75,2266.16666666667,956.8,,,,
3.6088,3093.125,2274.66666666667,916.2,,,,
3.604,3092.75,2272.5,952,,,,
3.5992,3049.625,2196.83333333333,971.4,,,,
3.5944,3087.875,2269.16666666667,959.8,,,,
3.5896,3104.625,2252.5,953.8,,,,
3.5848,3129.125,2271.83333333333,945.2,,,,
3.58,3040.25,2227.33333333333,932.2,,,,
3.5752,3108.75,2258.5,974.8,,,,
3.5704,3130.25,2264.33333333333,909.4,,,,
3.5656,3091.25,2276.66666666667,951.6,,,,
3.5608,3094.25,2258,966.4,,,,
3.556,3093,2269.66666666667,953.6,,,,
3.5512,3100.75,2280.5,966.2,,,,
3.5464,3087,2249.16666666667,956,,,,
3.5416,3089.375,2250.5,951.6,,,,
3.5368,3143.75,2229.5,979.8,,,,
3.532,3089.75,2287.16666666667,941.6,,,,
3.5272,3075.5,2270.33333333333,938.8,,,,
3.5224,3114.5,2250.33333333333,969.4,,,,
3.5176,3092.75,2277,992.8,,,,
3.5128,3091.25,2242.16666666667,988.2,,,,
3.508,3120,2265.5,969,,,,
3.5032,3130.125,2274.83333333333,951.8,,,,
3.4984,3133.75,2281.5,1008.8,,,,
3.4936,3108.5,2270.33333333333,969.4,,,,
3.4888,3081.5,2261.16666666667,963.6,,,,
3.484,3121.125,2318.33333333333,963.6,,,,
3.4792,3068.375,2297.83333333333,984.2,,,,
3.4744,3088.375,2289.83333333333,971.6,,,,
3.4696,3111,2271.5,974,,,,
3.4648,3050,2229.66666666667,974.2,,,,
3.46,3073.25,2261.5,962.6,,,,
3.4552,3131.75,2277.16666666667,960.2,,,,
3.4504,3092.375,2259,997,,,,
3.4456,3085.625,2260,963,,,,
3.4408,3138,2263.5,953.8,,,,
3.436,3127.625,2279.33333333333,961,,,,
3.4312,3145.875,2293.33333333333,975.4,,,,
3.4264,3128,2289.83333333333,979.2,,,,
3.4216,3151,2258.5,988.8,,,,
3.4168,3096.375,2260.33333333333,972.8,,,,
3.412,3118.5,2275.33333333333,994.6,,,,
3.4072,3075.375,2268.83333333333,986.2,,,,
3.4024,3091,2284.83333333333,989.6,,,,
3.3976,3120.875,2291.5,995.2,,,,
3.3928,3125.5,2241.83333333333,960.8,,,,
3.388,3134.5,2296.66666666667,961,,,,
3.3832,3116.375,2224.83333333333,1001.8,,,,
3.3784,3130.625,2280.5,968.4,,,,
3.3736,3126.125,2273.33333333333,978.6,,,,
3.3688,3149.875,2238.33333333333,984.2,,,,
3.364,3102.625,2275.66666666667,991.2,,,,
3.3592,3076.875,2223.5,979.6,,,,
3.3544,3100.625,2286.5,983,,,,
3.3496,3137.5,2245.5,968.4,,,,
3.3448,3126.75,2282.16666666667,955.4,,,,
3.34,3124.125,2277.33333333333,1004,,,,
3.3352,3095.375,2277.16666666667,997.2,,,,
3.3304,3123.75,2282,981.2,,,,
3.3256,3156.75,2280.66666666667,978.2,,,,
3.3208,3093.125,2253.83333333333,995.4,,,,
3.316,3122.5,2255.83333333333,961,,,,
3.3112,3128.25,2278.66666666667,982.4,,,,
3.3064,3040.5,2252.83333333333,997.2,,,,
3.3016,3120.75,2215,965.2,,,,
3.2968,3115.5,2282.66666666667,984.6,,,,
3.292,3109.75,2259.16666666667,983.6,,,,
3.2872,3145.125,2273.5,982,,,,
3.2824,3109.625,2252.16666666667,983.6,,,,
3.2776,3140.75,2239,993.8,,,,
3.2728,3110.25,2299.16666666667,981.6,,,,
3.268,3056.125,2280.83333333333,972.6,,,,
3.2632,3128.75,2255.33333333333,996.2,,,,
3.2584,3130.75,2249.33333333333,989.4,,,,
3.2536,3140.25,2281.83333333333,972,,,,
3.2488,3159.25,2253.5,1021.8,,,,
3.244,3115.125,2295.83333333333,994,,,,
3.2392,3120.125,2250.66666666667,999.2,,,,
3.2344,3122.625,2282.66666666667,1027,,,,
3.2296,3117.875,2276.5,1016.2,,,,
3.2248,3118.125,2279.33333333333,997.4,,,,
3.22,3109.75,2247.33333333333,990.6,,,,
3.2152,3081.625,2296,981.8,,,,
3.2104,3094.25,2272.33333333333,1012,,,,
3.2056,3118.125,2298.16666666667,986.4,,,,
3.2008,3111.375,2268.5,1003.2,,,,
3.196,3117.5,2293.66666666667,984.6,,,,
3.1912,3117.375,2278.66666666667,989.4,,,,
3.1864,3148,2267.83333333333,987.8,,,,
3.1816,3101.125,2290.66666666667,981.6,,,,
3.1768,3129.375,2268.83333333333,992.8,,,,
3.172,3120.375,2246.5,1041,,,,
3.1672,3090.875,2284.83333333333,1003.6,,,,
3.1624,3076.875,2301.83333333333,1006.4,,,,
3.1576,3130.875,2253.33333333333,1020,,,,
3.1528,3116.5,2261,1016,,,,
3.148,3109.375,2279.33333333333,998.4,,,,
3.1432,3084,2295.16666666667,1025.8,,,,
3.1384,3145.625,2288,1017.2,,,,
3.1336,3097.375,2273.16666666667,1036.4,,,,
3.1288,3106.875,2229.66666666667,999.8,,,,
3.124,3070.625,2295.16666666667,1017,,,,
3.1192,3051.625,2292.83333333333,1023.8,,,,
3.1144,3132.25,2318.5,1045,,,,
3.1096,3083,2255.66666666667,1045.2,,,,
3.1048,3122.875,2243.66666666667,1014.8,,,,
3.1,3084.25,2295.66666666667,1014.8,,,,
3.0952,3101.875,2258,1043.4,,,,
3.0904,3084.75,2337,992.4,,,,
3.0856,3104.875,2281.83333333333,1000,,,,
3.0808,3085.75,2276.5,1011,,,,
3.076,3128,2263,1027.4,,,,
3.0712,3148,2253.33333333333,989.4,,,,
3.0664,3152.375,2299.5,1010.2,,,,
3.0616,3105.25,2307.16666666667,1007,,,,
3.0568,3088,2322.16666666667,999.4,,,,
3.052,3152.5,2263,1011.4,,,,
3.0472,3092.125,2256,1040,,,,
3.0424,3126.625,2285.5,1026,,,,
3.0376,3134.25,2276.16666666667,1030,,,,
3.0328,3118.25,2259.33333333333,1000.2,,,,
3.028,3155.625,2287,997.6,,,,
3.0232,3071.25,2265.16666666667,993.6,,,,
3.0184,3083.125,2255.33333333333,1003.2,,,,
3.0136,3071.5,2318.83333333333,999,,,,
3.0088,3110.625,2321.66666666667,1018.6,,,,
3.004,3153.375,2250.83333333333,1049,,,,
2.9992,3134.375,2293.33333333333,1016.6,,,,
2.9944,3102,2278.33333333333,1037.6,,,,
2.9896,3092,2276.16666666667,1051.2,,,,
2.9848,3101.875,2282,1043.4,,,,
2.98,3105.75,2340.5,1008.8,,,,
2.9752,3119.875,2284.83333333333,1033.2,,,,
2.9704,3155.875,2279.66666666667,1043.2,,,,
2.9656,3135.125,2316.83333333333,1024.6,,,,
2.9608,3115.75,2294.66666666667,1021.2,,,,
2.956,3102.125,2288.33333333333,1025.8,,,,
2.9512,3164.5,2301,1040.8,,,,
2.9464,3115.625,2280.83333333333,1061.8,,,,
2.9416,3119.375,2269.83333333333,1039.8,,,,
2.9368,3083.75,2321,1003.2,,,,
2.932,3149,2299.33333333333,1077.4,,,,
2.9272,3137.5,2286.33333333333,1048.4,,,,
2.9224,3085.125,2285.5,1040.8,,,,
2.9176,3104,2301,1045,,,,
2.9128,3111.375,2298.33333333333,1024.8,,,,
2.908,3154.25,2347,1017.6,,,,
2.9032,3094.875,2301.66666666667,1044.4,,,,
2.8984,3089.375,2289.66666666667,1054.2,,,,
2.8936,3142.125,2306.83333333333,1029.4,,,,
2.8888,3159.25,2274.66666666667,1046.6,,,,
2.884,3094.25,2274.16666666667,1031,,,,
2.8792,3168.5,2325.33333333333,1035,,,,
2.8744,3111.625,2280.16666666667,1035.2,,,,
2.8696,3110,2314.83333333333,1047.2,,,,
2.8648,3078.875,2308.66666666667,1054.4,,,,
2.86,3089.375,2295.5,1047.2,,,,
2.8552,3123.375,2300.16666666667,1049.4,,,,
2.8504,3098.125,2298.83333333333,1032.6,,,,
2.8456,3119.875,2296.16666666667,1017.8,,,,
2.8408,3094.75,2273.16666666667,1035.4,,,,
2.836,3142.625,2299,1051.2,,,,
2.8312,3122.875,2288,1050.8,,,,
2.8264,3137,2294.5,1053.4,,,,
2.8216,3137.5,2306.33333333333,1038.4,,,,
2.8168,3144.5,2281.5,1051.4,,,,
2.812,3143,2307.33333333333,1053.4,,,,
2.8072,3123.375,2291,1048.6,,,,
2.8024,3098.875,2286.16666666667,1041.8,,,,
2.7976,3159.625,2356.5,1050.8,,,,
2.7928,3125.625,2255.5,1079.6,,,,
2.788,3137.625,2307.5,1044.2,,,,
2.7832,3136.5,2292.33333333333,1058,,,,
2.7784,3148.5,2249,1026.6,,,,
2.7736,3109.125,2288.5,1029.2,,,,
2.7688,3141.875,2289,1087.4,,,,
2.764,3106.375,2323.83333333333,1062.6,,,,
2.7592,3070,2295.16666666667,1052.6,,,,
2.7544,3091.25,2299.83333333333,1068.6,,,,
2.7496,3117.875,2316.5,1063.6,,,,
2.7448,3098.875,2299.5,1050.4,,,,
2.74,3125.5,2320,1093.8,,,,
2.7352,3114,2273,1078.6,,,,
2.7304,3084.625,2304.33333333333,1057,,,,
2.7256,3075.125,2272.33333333333,1053.6,,,,
2.7208,3132.125,2299.5,1056.8,,,,
2.716,3157.125,2278.83333333333,1069.2,,,,
2.7112,3121.375,2283.66666666667,1060.6,,,,
2.7064,3115.625,2331.66666666667,1049.6,,,,
2.7016,3051.25,2295.5,1082,,,,
2.6968,3125.75,2285.33333333333,1084.2,,,,
2.692,3097.5,2279.83333333333,1029.8,,,,
2.6872,3120,2277.33333333333,1078.6,,,,
2.6824,3088.75,2265.66666666667,1099.4,,,,
2.6776,3080.75,2297.16666666667,1088.4,,,,
2.6728,3126.375,2278.33333333333,1070.4,,,,
2.668,3112.75,2332.66666666667,1085.6,,,,
2.6632,3089,2288.16666666667,1068,,,,
2.6584,3085.375,2247.5,1072.6,,,,
2.6536,3088.625,2288.5,1074.8,,,,
2.6488,3139.375,2295.33333333333,1087.8,,,,
2.644,3093.875,2295.16666666667,1076.8,,,,
2.6392,3171,2334.33333333333,1091.6,,,,
2.6344,3124.125,2275.16666666667,1045.2,,,,
2.6296,3108.625,2301.16666666667,1065.2,,,,
2.6248,3102.25,2308,1070,,,,
2.62,3123.5,2325.83333333333,1095.8,,,,
2.6152,3089.375,2253.33333333333,1074.4,,,,
2.6104,3118.125,2288.66666666667,1086.6,,,,
2.6056,3099.75,2297,1081.6,,,,
2.6008,3079.125,2331.16666666667,1049.2,,,,
2.596,3057.25,2299.5,1078.4,,,,
2.5912,3082.5,2315.33333333333,1096.4,,,,
2.5864,3079.625,2303.5,1099.4,,,,
2.5816,3079.625,2330.33333333333,1052.2,,,,
2.5768,3076.125,2305.83333333333,1050,,,,
2.572,3082.625,2284,1059.4,,,,
2.5672,3100,2339,1049,,,,
2.5624,3100.25,2305.16666666667,1098.6,,,,
2.5576,3058.125,2275,1064.6,,,,
2.5528,3071.875,2294,1091.2,,,,
2.548,3091,2317.5,1090.2,,,,
2.5432,3112.5,2282.66666666667,1084.6,,,,
2.5384,3098.625,2312,1079.4,,,,
2.5336,3120.125,2293.16666666667,1097.6,,,,
2.5288,3132.375,2282.66666666667,1103.8,,,,
2.524,3068.875,2307.83333333333,1091.4,,,,
2.5192,3085.125,2295.66666666667,1092.8,,,,
2.5144,3105.625,2292.83333333333,1087.2,,,,
2.5096,3089,2295.16666666667,1046.4,,,,
2.5048,3085.75,2290.5,1052.4,,,,
2.5,3067.25,2285.5,1086.2,,,,
2.4952,3094.875,2337.5,1074.4,,,,
2.4904,3109,2300.16666666667,1092.4,,,,
2.4856,3119,2263.5,1073,,,,
2.4808,3090.875,2305.5,1064,,,,
2.476,3129.5,2259.5,1072.8,,,,
2.4712,3103.25,2283.16666666667,1074.4,,,,
2.4664,3123.25,2311.5,1086.6,,,,
2.4616,3055.625,2299.33333333333,1049.8,,,,
2.4568,3114.375,2265.5,1073.8,,,,
2.452,3078.5,2276.16666666667,1091.2,,,,
2.4472,3084.125,2306,1117.4,,,,
2.4424,3166.875,2286.66666666667,1092.2,,,,
2.4376,3080,2280.33333333333,1111,,,,
2.4328,3108,2272.5,1095,,,,
2.428,3118,2290,1091,,,,
2.4232,3050,2291.16666666667,1083.2,,,,
2.4184,3120.25,2271.16666666667,1090.8,,,,
2.4136,3095.625,2295.16666666667,1079.6,,,,
2.4088,3058.25,2313.66666666667,1125.4,,,,
2.404,3122.5,2275.66666666667,1102.8,,,,
2.3992,3151.75,2314.66666666667,1092.6,,,,
2.3944,3080.875,2278,1076.2,,,,
2.3896,3099.5,2272,1088.4,,,,
2.3848,3095,2320.33333333333,1116.2,,,,
2.38,3081.375,2321.5,1124,,,,
2.3752,3069.375,2339.16666666667,1097.8,,,,
2.3704,3086.25,2292,1086.6,,,,
2.3656,3100.625,2315,1095,,,,
2.3608,3087.25,2279.5,1106.8,,,,
2.356,3140,2264.33333333333,1109,,,,
2.3512,3064.25,2327.16666666667,1125.4,,,,
2.3464,3164.5,2286.83333333333,1127.2,,,,
2.3416,3116,2301.83333333333,1078.6,,,,
2.3368,3115.5,2334.66666666667,1099.8,,,,
2.332,3057.75,2237,1077.2,,,,
2.3272,3113.875,2290.16666666667,1078.6,,,,
2.3224,3067.625,2304.5,1116.4,,,,
2.3176,3112.25,2256.83333333333,1108.6,,,,
2.3128,3114.5,2338,1099.8,,,,
2.308,3112.25,2325.16666666667,1096.2,,,,
2.3032,3100.5,2263.66666666667,1081.4,,,,
2.2984,3128.625,2297.66666666667,1119.6,,,,
2.2936,3095,2314.16666666667,1109,,,,
2.2888,3095.375,2297,1091.2,,,,
2.284,3084.75,2327.83333333333,1071.6,,,,
2.2792,3102.625,2347.66666666667,1125.2,,,,
2.2744,3129.625,2333.66666666667,1078.8,,,,
2.2696,3101.5,2288.5,1117.8,,,,
2.2648,3136,2305.16666666667,1137,,,,
2.26,3078.875,2317.33333333333,1064,,,,
2.2552,3079.75,2272,1110.2,,,,
2.2504,3138.75,2298.16666666667,1106,,,,
2.2456,3168.75,2316,1153.4,,,,
2.2408,3139,2310.5,1122,,,,
2.236,3107.375,2338,1139.6,,,,
2.2312,3149.375,2298.5,1107.6,,,,
2.2264,3093.5,2300.5,1130,,,,
2.2216,3071.625,2302.5,1113.4,,,,
2.2168,3119.875,2344.66666666667,1130,,,,
2.212,3099,2368.33333333333,1122.8,,,,
2.2072,3140.375,2313.16666666667,1121.6,,,,
2.2024,3152.125,2317,1132.8,,,,
2.1976,3129.25,2342.83333333333,1071.8,,,,
2.1928,3163,2320.83333333333,1116.4,,,,
2.188,3142.625,2283.33333333333,1104.4,,,,
2.1832,3127.375,2288.5,1112.6,,,,
2.1784,3079.375,2337.66666666667,1126.6,,,,
2.1736,3092.75,2370,1100.2,,,,
2.1688,3081.375,2265.16666666667,1144,,,,
2.164,3137,2341.5,1101.4,,,,
2.1592,3117.875,2318.33333333333,1100.8,,,,
2.1544,3072.75,2306.33333333333,1123.4,,,,
2.1496,3084.875,2302.33333333333,1122.6,,,,
2.1448,3125.125,2345.33333333333,1097.4,,,,
2.14,3090,2294.66666666667,1126,,,,
2.1352,3096,2317.83333333333,1117.4,,,,
2.1304,3168.5,2332.33333333333,1126,,,,
2.1256,3081.875,2315.33333333333,1114.4,,,,
2.1208,3066.125,2346.83333333333,1097.8,,,,
2.116,3134,2292.5,1135.4,,,,
2.1112,3063,2325,1108.6,,,,
2.1064,3089.375,2310.83333333333,1089.8,,,,
2.1016,3073.375,2296.83333333333,1098.4,,,,
2.0968,3133.25,2308.16666666667,1136,,,,
2.092,3086.875,2365.5,1094.2,,,,
2.0872,3078.875,2294.16666666667,1110.8,,,,
2.0824,3113.5,2319.66666666667,1123,,,,
2.0776,3102.625,2356,1106.4,,,,
2.0728,3096.125,2320.16666666667,1120,,,,
2.068,3075.625,2324.66666666667,1111,,,,
2.0632,3129,2385.5,1114,,,,
2.0584,3078.5,2328.5,1143.8,,,,
2.0536,3165.375,2328.5,1140,,,,
2.0488,3080,2311.66666666667,1128.2,,,,
2.044,3069.25,2305.5,1117,,,,
2.0392,3086.25,2358.33333333333,1117.4,,,,
2.0344,3142.75,2309,1127,,,,
2.0296,3065.25,2307.16666666667,1123,,,,
2.0248,3146.125,2301.66666666667,1125.6,,,,
2.02,3107.25,2314,1135.6,,,,
2.0152,3128.625,2349.66666666667,1140.4,,,,
2.0104,3108.125,2327.16666666667,1131.8,,,,
2.0056,3133.875,2361,1134.4,,,,
2.0008,3092.75,2321.83333333333,1096.6,,,,
1.996,3118.625,2321,1137,,,,
1.9912,3096.875,2341.16666666667,1164.2,,,,
1.9864,3094.375,2369.83333333333,1136.4,,,,
1.9816,3077.625,2299.66666666667,1114.4,,,,
1.9768,3079.875,2358,1136,,,,
1.972,3128,2322.33333333333,1124,,,,
1.9672,3122.5,2360.16666666667,1122.4,,,,
1.9624,3078.5,2301.33333333333,1154.8,,,,
1.9576,3115,2358.33333333333,1166.4,,,,
1.9528,3146.875,2312.83333333333,1156.2,,,,
1.948,3122.625,2350.33333333333,1126,,,,
1.9432,3090.75,2335.83333333333,1122.4,,,,
1.9384,3110.5,2330.33333333333,1146.4,,,,
1.9336,3067.125,2287.16666666667,1138.6,,,,
1.9288,3102.75,2304.33333333333,1126.6,,,,
1.924,3090,2289.66666666667,1143,,,,
1.9192,3116,2306.5,1121.4,,,,
1.9144,3102,2333,1122.4,,,,
1.9096,3099.125,2348.5,1136.8,,,,
1.9048,3080.625,2310.33333333333,1139.2,,,,
1.9,3103.75,2343.5,1136.2,,,,
1.8952,3087.875,2334.5,1146.6,,,,
1.8904,3122.25,2353.66666666667,1121.6,,,,
1.8856,3116.375,2296.5,1125.8,,,,
1.8808,3112.75,2355.5,1157.6,,,,
1.876,3110.5,2310.66666666667,1125.2,,,,
1.8712,3093,2346.66666666667,1116.8,,,,
1.8664,3075.5,2355.83333333333,1120.6,,,,
1.8616,3104.625,2308.66666666667,1151.4,,,,
1.8568,3075.5,2343.83333333333,1114.2,,,,
1.852,3108.125,2310.16666666667,1133.4,,,,
1.8472,3089.75,2307.33333333333,1151.8,,,,
1.8424,3032.125,2318.83333333333,1173.8,,,,
1.8376,3099.375,2325,1145.8,,,,
1.8328,3043,2363.66666666667,1158,,,,
1.828,3150.375,2336.5,1168.6,,,,
1.8232,3123.25,2330.16666666667,1151,,,,
1.8184,3085.75,2351.5,1146,,,,
1.8136,3142.875,2328.83333333333,1135.8,,,,
1.8088,3050.125,2345,1178.2,,,,
1.804,3099.75,2341.5,1152.6,,,,
1.7992,3092.875,2352.5,1148.6,,,,
1.7944,3066.25,2367.83333333333,1164.4,,,,
1.7896,3102.25,2302.33333333333,1116,,,,
1.7848,3090.5,2326,1184,,,,
1.78,3054.75,2348.5,1149,,,,
1.7752,3115,2355.83333333333,1146.8,,,,
1.7704,3046.125,2355,1146.2,,,,
1.7656,3077.25,2312.83333333333,1164.4,,,,
1.7608,3103.125,2321.83333333333,1131.6,,,,
1.756,3144.375,2314.83333333333,1152.2,,,,
1.7512,3113.75,2385.33333333333,1108.4,,,,
1.7464,3125.875,2321.83333333333,1173.4,,,,
1.7416,3071.125,2365.16666666667,1147.2,,,,
1.7368,3086.375,2337.5,1140.4,,,,
1.732,3071.75,2373.16666666667,1175.6,,,,
1.7272,3077.875,2344.5,1142,,,,
1.7224,3132.375,2302.83333333333,1139.8,,,,
1.7176,3103,2363.83333333333,1183.6,,,,
1.7128,3064.25,2342,1131,,,,
1.708,3077.25,2351.16666666667,1156.6,,,,
1.7032,3103.625,2314.33333333333,1140,,,,
1.6984,3082.125,2318.66666666667,1130.2,,,,
1.6936,3076.125,2341.83333333333,1127.2,,,,
1.6888,3092.375,2354.16666666667,1143.4,,,,
1.684,3034.5,2367.66666666667,1148.8,,,,
1.6792,3088.625,2373,1168.2,,,,
1.6744,3065.5,2357,1146.4,,,,
1.6696,3083.875,2404.16666666667,1177.2,,,,
1.6648,3085.25,2389.33333333333,1147.6,,,,
1.66,3122.25,2323.66666666667,1116.2,,,,
1.6552,3055.125,2387.66666666667,1160.2,,,,
1.6504,3038.875,2381.16666666667,1161.2,,,,
1.6456,3080.125,2340.33333333333,1142.2,,,,
1.6408,3013.375,2368.83333333333,1171.2,,,,
1.636,3127.5,2420.33333333333,1189.8,,,,
1.6312,3074.75,2431,1131.2,,,,
1.6264,3106,2391.5,1167.2,,,,
1.6216,3082,2379,1203.6,,,,
1.6168,3070.375,2399.83333333333,1172.8,,,,
1.612,3079.75,2360,1141,,,,
1.6072,3133.875,2335.5,1159.8,,,,
1.6024,3070.875,2317.66666666667,1166,,,,
1.5976,3127.125,2382.16666666667,1149.6,,,,
1.5928,3096.5,2352.33333333333,1179.8,,,,
1.588,3091.625,2344.83333333333,1213.2,,,,
1.5832,3134,2337.66666666667,1166.8,,,,
1.5784,3076.625,2346.66666666667,1172.8,,,,
1.5736,3064.25,2340.16666666667,1182.4,,,,
1.5688,3091.625,2318.33333333333,1166,,,,
1.564,3072.125,2391,1165.6,,,,
1.5592,3119.875,2323.5,1151.4,,,,
1.5544,3127.125,2380,1147.6,,,,
1.5496,3109.625,2409.16666666667,1181,,,,
1.5448,3077.75,2356.16666666667,1170.4,,,,
1.54,3061.375,2386,1190.6,,,,
1.5352,3076.375,2364,1202.8,,,,
1.5304,3121.25,2381.16666666667,1153.6,,,,
1.5256,3097.5,2335,1187.4,,,,
1.5208,3107.875,2377.16666666667,1175.2,,,,
1.516,3135,2361.83333333333,1187.8,,,,
1.5112,3127,2340.83333333333,1186,,,,
1.5064,3067.5,2378,1188.6,,,,
1.5016,3085.875,2350,1164.2,,,,
1.4968,3109,2325.5,1174,,,,
1.492,3118.375,2365.33333333333,1192,,,,
1.4872,3106.625,2346.33333333333,1185.2,,,,
1.4824,3142.125,2381.16666666667,1183,,,,
1.4776,3079,2340.16666666667,1166.2,,,,
1.4728,3167.875,2360.83333333333,1165.4,,,,
1.468,3076.125,2383.33333333333,1171.6,,,,
1.4632,3102.125,2398,1192,,,,
1.4584,3133.5,2350.16666666667,1175.6,,,,
1.4536,3101.125,2357.16666666667,1203,,,,
1.4488,3052,2334.33333333333,1169,,,,
1.444,3133.375,2330.66666666667,1193.2,,,,
1.4392,3103,2378,1185,,,,
1.4344,3104.75,2374.83333333333,1211.4,,,,
1.4296,3102.25,2379.5,1177,,,,
1.4248,3051.625,2355.5,1213.6,,,,
